source_law,source_article,target_law_id,target_article,dependency_type,dependency_subtype,dependency_strength,confidence,resolution_method,entity_resolution_method,pattern_name,citation_text
codigo-de-comercio,18,constitucion-politica-de-los-estados-unidos-mexicanos,116,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"n los estados y en el Distrito Federal, en términos de este Código y de los convenios de coordinación que se suscriban conforme a lo dispuesto por el artículo 116 de la Constitución Política de los Estados Unidos Mexicanos. Para estos efectos existirán las oficinas del Registro Público de Comercio en cada entidad federativa que demande el tráfico mercantil. Párrafo refo"
codigo-de-comercio,21,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," especificación de las sucursales que hubiere establecido; Fracción reformada DOF 27-08-2009  V. Los instrumentos públicos en los que se haga constar la constitución de las sociedades mercantiles, así como los que contengan su transformación, fusión, escisión, disolución y liquidación; Fracción reformada DOF 02-07"
codigo-de-comercio,75,ley-general-de-titulos-y-operaciones-de-credito,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,;  XXIII.- La enajenación que el propietario o el cultivador hagan de los productos de su finca o de su cultivo;  XXIV. Las operaciones contenidas en la Ley General de Títulos y Operaciones de Crédito; Fracción adicionada DOF 23-05-2000  XXV.- Cualesquiera otros actos de naturaleza análoga a los expresados en este código. Fracción reformada y recor
codigo-de-comercio,95,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto," en contrario.  d. La información que en virtud de acuerdos contractuales quede en poder de un prestador de servicios de certificación, se regirá por lo dispuesto en la Ley Federal de Protección de Datos Personales en Posesión de los Particulares.  e. En todo caso, el prestador de servicios de certificación que ejecutó las actividades de digitalización deberá mantener la confidencialidad de la"
codigo-de-comercio,110,ley-federal-de-procedimiento-administrativo,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"eincidencia, podrá ser sancionado por la Secretaría con suspensión temporal o definitiva de sus funciones. Este procedimiento tendrá lugar conforme a la Ley Federal de Procedimiento Administrativo. Artículo derogado DOF 04-08-1934. Adicionado DOF 29-08-2003. Reformado DOF 07-04-2016"
codigo-de-comercio,594,codigo-penal-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,establecida_en,"594.- Las responsabilidades a que se refiere el artículo anterior, son las civiles y no las penales, las que seguirán para su prescripción las reglas establecidas en el Código Penal."
codigo-de-comercio,1054,codigo-nacional-de-procedimientos-civiles-y-familiares,,supletory,supplementary_application,strong,high,heuristic_rule,unknown,direct_mention,"ial o una supletoriedad expresa, los juicios mercantiles se regirán por las disposiciones de este Libro y, en su defecto, se aplicará supletoriamente el Código Nacional de Procedimientos Civiles y Familiares. Artículo reformado DOF 04-01-1989, 24-05-1996, 13-06-2003, 17-04-2008, 30-12-2008, 14-11-2025"
codigo-de-comercio,1063,codigo-nacional-de-procedimientos-civiles-y-familiares,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"s se substanciarán de acuerdo con los procedimientos aplicables conforme este Código, las leyes especiales en materia de comercio y en su defecto por el Código Nacional de Procedimientos Civiles y Familiares. Artículo reformado DOF 04-01-1989, 24-05-1996, 13-06-2003, 17-04-2008, 14-11-2025"
codigo-de-comercio,1100,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"igual que con aquellos de fuero federal, cuando se esté en el caso de jurisdicción concurrente en los términos de la fracción I-A del artículo 104 de la Constitución. Artículo reformado DOF 24-05-1996"
codigo-de-comercio,1114,constitucion-politica-de-los-estados-unidos-mexicanos,106,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,articulo_constitucional,"tre éstos y los de los estados, o entre los de un estado y los de otro, corresponde decidirla al Poder Judicial de la Federación, en los términos del artículo 106 constitucional y de las leyes secundarias respectivas.  Tratándose de competencias que se susciten entre los tribunales de un mismo Estado, se resolverá por el resp"
codigo-de-comercio,1358,codigo-militar-de-procedimientos-penales,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto,"Artículo 1358.- En los incidentes criminales que surjan en negocios civiles, se observará lo dispuesto en el Código de Procedimientos Penales respectivo.  CAPITULO XXIX De la Acumulación de Autos"
codigo-de-comercio,1390,ley-general-de-transparencia-y-acceso-a-la-informacion-publica,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"icipen en ella. Serán públicas, siguiendo en lo que les sean aplicables las reglas del artículo 1080 de este Código y las disposiciones aplicables de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental. Párrafo reformado DOF 09-01-2012  El juez ordenará la práctica de las pruebas, dirigirá el debate y exigirá el cumplimiento de las formalidades que "
codigo-de-comercio,1399,ley-general-de-titulos-y-operaciones-de-credito,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention," oponiendo únicamente las excepciones que permite la ley en el artículo 1403 de este Código, y tratándose de títulos de crédito las del artículo 8 de la Ley General de Títulos y Operaciones de Crédito, y en el mismo escrito ofrecerá pruebas, relacionándolas con los hechos y acompañando los documentos que exige la ley para las excepciones. Artículo "
codigo-de-comercio,1414,codigo-nacional-de-procedimientos-civiles-y-familiares,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"as de este Título; y en su defecto, en lo relativo a los incidentes en los Juicios Ordinarios Mercantiles; y a falta de uno u otro, a lo que disponga el Código Nacional de Procedimientos Civiles y Familiares, procurando la mayor equidad entre las partes sin perjuicio para ninguna de ellas. Artículo reformado DOF 24-05-1996, 13-06-2003, 17-04-2008, 14-11-2"
codigo-de-comercio,1414,ley-general-de-titulos-y-operaciones-de-credito,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention," sin transmisión de posesión, o bien, mediante fideicomiso de garantía en que no se hubiere convenido el procedimiento previsto en el artículo 403 de la Ley General de Títulos y Operaciones de Crédito. Párrafo reformado DOF 13-06-2003  Para que el juicio se siga de acuerdo con las disposiciones de este Capítulo, es requisito indispensable que el me"
codigo-de-justicia-militar,39,constitucion-politica-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_bare,"n de los hechos probablemente constitutivos de delito competencia de los Tribunales Militares, en términos de lo previsto en los artículos 13 y 21 de la Constitución y demás disposiciones legales.  II.	De un Fiscal General Adjunto, auxiliar inmediato del Fiscal General, siendo el encargado de acordar el despacho d"
codigo-de-justicia-militar,49,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,que se ponga en peligro su integridad física y psicológica; Fracción reformada DOF 16-05-2016  IV.	Realizar detenciones en los supuestos que autoriza la Constitución Federal poniendo de inmediato a las personas detenidas a disposición del Agente del Ministerio Público competente; Fracción reformada DOF 16-05-2016 
codigo-de-justicia-militar,50,constitucion-politica-de-los-estados-unidos-mexicanos,17,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_full,"Artículo 50.- La defensa pública de calidad a que se refiere el artículo 17 de la Constitución Política de los Estados Unidos Mexicanos, a los imputados por delitos de la competencia del fuero militar, estará a cargo de la Defensoría de Oficio Militar. Artículo reformado DOF 16-05-201"
codigo-de-justicia-militar,57,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ederal que fueren cometidos por personal militar en tiempo de guerra, territorio declarado en ley marcial, o cualquiera de los supuestos previstos en la Constitución, corresponderán a la jurisdicción militar siempre y cuando el sujeto pasivo no tenga la condición de civil. Párrafo adicionado DOF 13-06-2014. Reform"
codigo-de-justicia-militar,79,constitucion-politica-de-los-estados-unidos-mexicanos,20,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,articulo_constitucional,"voluntariamente será inmediatamente registrado por el Ministerio Público, quien tendrá la obligación de hacerle saber las garantías consagradas en el artículo 20 Constitucional.  El registro de detención que realicen la Policía Ministerial Militar y el Ministerio Público en todos los casos antes citados, deberá contener, al "
codigo-de-justicia-militar,81,codigo-militar-de-procedimientos-penales,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,conforme_dispuesto,"trol de Procesos, las siguientes: Párrafo reformado DOF 16-07-2025  I.	Autorizar al Agente del Ministerio Público el desistimiento de la acción penal conforme a lo dispuesto en el Código Militar de Procedimientos Penales;  II.	Autorizar al Ministerio Público la solicitud sobre la cancelación de las órdenes de aprehensión en términos del Código Militar de Procedimiento"
codigo-de-justicia-militar,83,codigo-militar-de-procedimientos-penales,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,prevista_en,"as Armadas, mediante el procedimiento que establezcan las disposiciones legales aplicables;  XLVII.	Solicitar la aplicación de las medidas de apremio previstas en el Código Militar de Procedimientos Penales, para hacer cumplir sus determinaciones, independientemente de la facultad para iniciar investigación, en caso de que se cometa un delito;  XLVIII.-	"
codigo-de-justicia-militar,83,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,ado DOF 16-07-2025  I.	Vigilar que en toda investigación de los delitos se cumpla estrictamente con el respeto de los derechos humanos reconocidos en la Constitución y en los tratados internacionales firmados y ratificados por el estado mexicano;  II.	Recibir las denuncias o querellas que le presenten en forma ora
codigo-de-justicia-militar,86,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"r en estricto apego a los principios de legalidad, objetividad, eficiencia, profesionalismo, honradez y respeto a los derechos humanos reconocidos en la Constitución e instrumento internacionales;  XV.	Colaborar con la Defensoría Pública Federal y de la Entidades Federativas en los términos de los convenios que se"
